file,title,url,word_count,has_tables,has_infobox,chosen_from
Run.txt,Run,https://so.wikipedia.org/wiki?curid=17911,240,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Botashiyaam.txt,Botashiyaam,https://so.wikipedia.org/wiki?curid=12374,267,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kandake.txt,Kandake,https://so.wikipedia.org/wiki?curid=23765,137,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Layaal Abbood.txt,Layaal Abbood,https://so.wikipedia.org/wiki?curid=22919,190,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
BM-21.txt,BM-21,https://so.wikipedia.org/wiki?curid=36740,7,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
War Cibraan.txt,War Cibraan,https://so.wikipedia.org/wiki?curid=38204,86,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Nabi Ismaaciil C.S.txt,Nabi Ismaaciil C.S.,https://so.wikipedia.org/wiki?curid=4960,19,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Saciid cabdullahi axmed bazey.txt,Saciid cabdullahi axmed bazey,https://so.wikipedia.org/wiki?curid=5388,43,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Shalcaw.txt,Shalcaw,https://so.wikipedia.org/wiki?curid=28512,210,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Qarnigii 2aad miilaadiga ka hor.txt,Qarnigii 2aad miilaadiga ka hor,https://so.wikipedia.org/wiki?curid=41080,31,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Mindanao.txt,Mindanao,https://so.wikipedia.org/wiki?curid=37210,44,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Joog.txt,Joog,https://so.wikipedia.org/wiki?curid=12522,115,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Gad.txt,Gad,https://so.wikipedia.org/wiki?curid=33113,4,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Qanaan.txt,Qanaan,https://so.wikipedia.org/wiki?curid=40618,80,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Marinka Ras Asir.txt,Marinka Ras Asir,https://so.wikipedia.org/wiki?curid=27231,15,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Muranka Aksai Chin.txt,Muranka Aksai Chin,https://so.wikipedia.org/wiki?curid=35609,12,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Samaroon Cumar Geedi.txt,Samaroon Cumar Geedi,https://so.wikipedia.org/wiki?curid=22678,53,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Baaluqnimo.txt,Baaluqnimo,https://so.wikipedia.org/wiki?curid=22254,104,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dheg.txt,Dheg,https://so.wikipedia.org/wiki?curid=4788,66,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Biyo-bax.txt,Biyo-bax,https://so.wikipedia.org/wiki?curid=22317,17,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Lilya 4-ever.txt,Lilya 4-ever,https://so.wikipedia.org/wiki?curid=35443,725,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Yaziid bin Muhalab.txt,Yaziid bin Muhalab,https://so.wikipedia.org/wiki?curid=38720,231,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Mille.txt,Mille,https://so.wikipedia.org/wiki?curid=12958,70,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
2022.txt,2022,https://so.wikipedia.org/wiki?curid=34028,21,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Siinaa.txt,Siinaa,https://so.wikipedia.org/wiki?curid=5711,480,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Goosmo.txt,Goosmo,https://so.wikipedia.org/wiki?curid=22856,387,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kul.txt,Kul,https://so.wikipedia.org/wiki?curid=12378,167,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Komoros.txt,Komoros,https://so.wikipedia.org/wiki?curid=3780,781,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Axmed Cawke.txt,Axmed Cawke,https://so.wikipedia.org/wiki?curid=8781,197,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Cevital.txt,Cevital,https://so.wikipedia.org/wiki?curid=31897,36,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Hoomboo).txt,Hoomboo),https://so.wikipedia.org/wiki?curid=39851,34,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Degmada iftiinka guduud.txt,Degmada iftiinka guduud,https://so.wikipedia.org/wiki?curid=35685,139,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Mararrow.txt,Mararrow,https://so.wikipedia.org/wiki?curid=41777,165,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Xuduudkii 1908.txt,Xuduudkii 1908,https://so.wikipedia.org/wiki?curid=29508,98,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Cirifka Koonfur.txt,Cirifka Koonfur,https://so.wikipedia.org/wiki?curid=5560,1248,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Af-Bangalaa.txt,Af-Bangalaa,https://so.wikipedia.org/wiki?curid=41875,285,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Sarajevo.txt,Sarajevo,https://so.wikipedia.org/wiki?curid=29827,339,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Svalbard.txt,Svalbard,https://so.wikipedia.org/wiki?curid=34437,73,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
EHLUBEYTKI.txt,EHLUBEYTKI,https://so.wikipedia.org/wiki?curid=10037,154,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Day6.txt,Day6,https://so.wikipedia.org/wiki?curid=41405,69,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Raab.txt,Raab,https://so.wikipedia.org/wiki?curid=40644,16,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Boston.txt,Boston,https://so.wikipedia.org/wiki?curid=17378,76,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Sanab.txt,Sanab,https://so.wikipedia.org/wiki?curid=12777,147,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Muungaab.txt,Muungaab,https://so.wikipedia.org/wiki?curid=15074,276,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Muruq.txt,Muruq,https://so.wikipedia.org/wiki?curid=4372,33,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Magac gaar.txt,Magac gaar,https://so.wikipedia.org/wiki?curid=41780,126,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Bula xaar.txt,Bula xaar,https://so.wikipedia.org/wiki?curid=6607,26,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kai.txt,Kai,https://so.wikipedia.org/wiki?curid=35163,363,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Mayl.txt,Mayl,https://so.wikipedia.org/wiki?curid=12527,91,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Qaybta 3 ee curiye.txt,Qaybta 3 ee curiye,https://so.wikipedia.org/wiki?curid=12842,263,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Hussein Kulmiye Afrah.txt,Hussein Kulmiye Afrah,https://so.wikipedia.org/wiki?curid=37542,212,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Seef.txt,Seef,https://so.wikipedia.org/wiki?curid=5504,21,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Maandoorqamax.txt,Maandoorqamax,https://so.wikipedia.org/wiki?curid=41274,325,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Blue Birthday.txt,Blue Birthday,https://so.wikipedia.org/wiki?curid=33826,290,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Cilmi baale.txt,Cilmi baale,https://so.wikipedia.org/wiki?curid=40451,60,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Sowon.txt,Sowon,https://so.wikipedia.org/wiki?curid=34097,86,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Hay'ada baartaanda cirka ee hindiya.txt,Hay'ada baartaanda cirka ee hindiya,https://so.wikipedia.org/wiki?curid=18132,262,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Hargeysa.txt,Hargeysa,https://so.wikipedia.org/wiki?curid=2280,720,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Biciid-yahan.txt,Biciid-yahan,https://so.wikipedia.org/wiki?curid=40829,25,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Ibraahim bin Muxamed.txt,Ibraahim bin Muxamed,https://so.wikipedia.org/wiki?curid=14354,1367,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Aasiya.txt,Aasiya,https://so.wikipedia.org/wiki?curid=2096,269,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Iftinka Babuurka.txt,Iftinka Babuurka,https://so.wikipedia.org/wiki?curid=38404,8,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Keligii taliye.txt,Keligii taliye,https://so.wikipedia.org/wiki?curid=1824,721,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Hilwaa.txt,Hilwaa,https://so.wikipedia.org/wiki?curid=23420,349,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Travis Scott.txt,Travis Scott,https://so.wikipedia.org/wiki?curid=40626,13,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Fanadhiyaam.txt,Fanadhiyaam,https://so.wikipedia.org/wiki?curid=12980,98,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Quljeed.txt,Quljeed,https://so.wikipedia.org/wiki?curid=14531,306,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Reexaan.txt,Reexaan,https://so.wikipedia.org/wiki?curid=19473,343,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Qaati.txt,Qaati,https://so.wikipedia.org/wiki?curid=32307,12,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Dharbash.txt,Dharbash,https://so.wikipedia.org/wiki?curid=30051,36,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
George Washington.txt,George Washington,https://so.wikipedia.org/wiki?curid=9492,103,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Gudoomiyaha Urur Siyaasadeedka Horseed.txt,Gudoomiyaha Urur Siyaasadeedka Horseed,https://so.wikipedia.org/wiki?curid=8960,40,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Ibrahim Affelay.txt,Ibrahim Affelay,https://so.wikipedia.org/wiki?curid=5908,74,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Oromia International Banka.txt,Oromia International Banka,https://so.wikipedia.org/wiki?curid=23885,212,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Azania.txt,Azania,https://so.wikipedia.org/wiki?curid=6034,431,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Khuraasaan.txt,Khuraasaan,https://so.wikipedia.org/wiki?curid=18466,277,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Karindabayl weyn.txt,Karindabayl weyn,https://so.wikipedia.org/wiki?curid=29690,38,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Coomaade.txt,Coomaade,https://so.wikipedia.org/wiki?curid=33247,35,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kunyabaroow.txt,Kunyabaroow,https://so.wikipedia.org/wiki?curid=8056,13,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Gaajo.txt,Gaajo,https://so.wikipedia.org/wiki?curid=17698,573,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kooxda kubbada cagta qaranka Malaysia.txt,Kooxda kubbada cagta qaranka Malaysia,https://so.wikipedia.org/wiki?curid=40193,312,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Circassians in Syria.txt,Circassians in Syria,https://so.wikipedia.org/wiki?curid=23782,171,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Suldanooyinka Si'iid Harti.txt,Suldanooyinka Si'iid Harti,https://so.wikipedia.org/wiki?curid=36966,16,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Jubbada Dhexe.txt,Jubbada Dhexe,https://so.wikipedia.org/wiki?curid=2003,209,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Ceel-Sheekh.txt,Ceel-Sheekh,https://so.wikipedia.org/wiki?curid=31925,233,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Shabeelada Tamil.txt,Shabeelada Tamil,https://so.wikipedia.org/wiki?curid=4032,113,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Gabba'.txt,Gabba',https://so.wikipedia.org/wiki?curid=22727,535,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Waaxda Afrika Waddanka USA.txt,Waaxda Afrika Waddanka USA,https://so.wikipedia.org/wiki?curid=33471,54,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Coco Rocha.txt,Coco Rocha,https://so.wikipedia.org/wiki?curid=34543,156,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Sunniyo.txt,Sunniyo,https://so.wikipedia.org/wiki?curid=24753,8,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Iiraan.txt,Iiraan,https://so.wikipedia.org/wiki?curid=4736,762,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Stephan El Shaarawy.txt,Stephan El Shaarawy,https://so.wikipedia.org/wiki?curid=8968,21,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
CAF Oaris.txt,CAF Oaris,https://so.wikipedia.org/wiki?curid=36788,19,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Cillad shakhsiyadeed.txt,Cillad shakhsiyadeed,https://so.wikipedia.org/wiki?curid=27600,88,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Xasan Barsane.txt,Xasan Barsane,https://so.wikipedia.org/wiki?curid=31265,910,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Kursi.txt,Kursi,https://so.wikipedia.org/wiki?curid=22238,58,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Guess Who.txt,Guess Who,https://so.wikipedia.org/wiki?curid=33422,217,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Hanqaar.txt,Hanqaar,https://so.wikipedia.org/wiki?curid=32491,46,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Foosto.txt,Foosto,https://so.wikipedia.org/wiki?curid=12633,173,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Marek Grechuta.txt,Marek Grechuta,https://so.wikipedia.org/wiki?curid=5631,51,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Xijaab.txt,Xijaab,https://so.wikipedia.org/wiki?curid=37314,1952,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Xeerka Dahabka ah.txt,Xeerka Dahabka ah,https://so.wikipedia.org/wiki?curid=34378,129,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Amedeo Avogadro.txt,Amedeo Avogadro,https://so.wikipedia.org/wiki?curid=4090,153,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Murasaki Shikibu.txt,Murasaki Shikibu,https://so.wikipedia.org/wiki?curid=17447,19,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Habar Awal.txt,Habar Awal,https://so.wikipedia.org/wiki?curid=21445,77,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Aaden Nuur.txt,Aaden Nuur,https://so.wikipedia.org/wiki?curid=5497,77,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Qoob Fardood.txt,Qoob Fardood,https://so.wikipedia.org/wiki?curid=28535,12,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dagaalkii Labaad ee Aduunka.txt,Dagaalkii Labaad ee Aduunka,https://so.wikipedia.org/wiki?curid=6045,204,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Garry's Mod.txt,Garry's Mod,https://so.wikipedia.org/wiki?curid=31758,168,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Maalinta Caalamiga ah ee Turjumaada.txt,Maalinta Caalamiga ah ee Turjumaada,https://so.wikipedia.org/wiki?curid=39858,435,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Marka roma la joogo.txt,Marka roma la joogo,https://so.wikipedia.org/wiki?curid=27228,17,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Dennis Ole Christensen.txt,Dennis Ole Christensen,https://so.wikipedia.org/wiki?curid=34175,308,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dayaxa Farraare.txt,Dayaxa Farraare,https://so.wikipedia.org/wiki?curid=13190,58,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Adan Madobe.txt,Adan Madobe,https://so.wikipedia.org/wiki?curid=29717,12,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Koonfurta Afrika.txt,Koonfurta Afrika,https://so.wikipedia.org/wiki?curid=19652,192,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Qatar.txt,Qatar,https://so.wikipedia.org/wiki?curid=5595,588,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Koonfur Joorjiya iyo Koonfurta Jasiiradaha Sanwij.txt,Koonfur Joorjiya iyo Koonfurta Jasiiradaha Sanwij,https://so.wikipedia.org/wiki?curid=6087,44,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Xulka Qaranka Soomaaliya.txt,Xulka Qaranka Soomaaliya,https://so.wikipedia.org/wiki?curid=4038,72,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Laxan.txt,Laxan,https://so.wikipedia.org/wiki?curid=17855,254,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Ba Gheri.txt,Ba Gheri,https://so.wikipedia.org/wiki?curid=29385,9,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Qarnigii 21aad.txt,Qarnigii 21aad,https://so.wikipedia.org/wiki?curid=41047,18,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Haaydarogsaydh.txt,Haaydarogsaydh,https://so.wikipedia.org/wiki?curid=38619,49,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Augusto Pinochet.txt,Augusto Pinochet,https://so.wikipedia.org/wiki?curid=31800,1143,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dallac Bilaash.txt,Dallac Bilaash,https://so.wikipedia.org/wiki?curid=18793,161,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
2008.txt,2008,https://so.wikipedia.org/wiki?curid=3523,70,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Fulham.txt,Fulham,https://so.wikipedia.org/wiki?curid=19419,230,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Beesha Bahabar Aadan.txt,Beesha Bahabar Aadan,https://so.wikipedia.org/wiki?curid=30531,671,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Jessi.txt,Jessi,https://so.wikipedia.org/wiki?curid=30268,770,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Suuriya.txt,Suuriya,https://so.wikipedia.org/wiki?curid=2954,683,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Beesha reer maxamed Maxad case.txt,Beesha reer maxamed Maxad case,https://so.wikipedia.org/wiki?curid=23612,545,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Nancy.txt,Nancy,https://so.wikipedia.org/wiki?curid=2328,69,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Isdirgalmood.txt,Isdirgalmood,https://so.wikipedia.org/wiki?curid=2883,197,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
"Arsenault Foundation, Inc.txt","Arsenault Foundation, Inc.",https://so.wikipedia.org/wiki?curid=25457,27,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Xaliimo Ismaaciil Ibraahim.txt,Xaliimo Ismaaciil Ibraahim,https://so.wikipedia.org/wiki?curid=23634,1123,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Mesut ozil.txt,Mesut ozil,https://so.wikipedia.org/wiki?curid=8490,103,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Gacanka Ashira.txt,Gacanka Ashira,https://so.wikipedia.org/wiki?curid=27312,31,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
.et.txt,.et,https://so.wikipedia.org/wiki?curid=12077,25,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Darmstadtiyaam.txt,Darmstadtiyaam,https://so.wikipedia.org/wiki?curid=13162,57,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Tokyo.txt,Tokyo,https://so.wikipedia.org/wiki?curid=4620,242,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Caaqil faarax x diiriye.txt,Caaqil faarax x diiriye,https://so.wikipedia.org/wiki?curid=41732,35,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Lajiide.txt,Lajiide,https://so.wikipedia.org/wiki?curid=19275,33,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Koobka Dunida 2022.txt,Koobka Dunida 2022,https://so.wikipedia.org/wiki?curid=23857,642,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Galbeedka Qudus.txt,Galbeedka Qudus,https://so.wikipedia.org/wiki?curid=36642,46,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Tipitaka.txt,Tipitaka,https://so.wikipedia.org/wiki?curid=41465,68,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Isku Qaybin.txt,Isku Qaybin,https://so.wikipedia.org/wiki?curid=18854,336,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Maxamed barre.txt,Maxamed barre,https://so.wikipedia.org/wiki?curid=28461,144,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
John Dramani Mahama.txt,John Dramani Mahama,https://so.wikipedia.org/wiki?curid=9300,26,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Isbahaysiga dibu xoraynta Soomaaliya.txt,Isbahaysiga dibu xoraynta Soomaaliya,https://so.wikipedia.org/wiki?curid=24566,102,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Caaqilka gahayle gabay.txt,Caaqilka gahayle gabay,https://so.wikipedia.org/wiki?curid=15311,347,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Calanka Jabuuti.txt,Calanka Jabuuti,https://so.wikipedia.org/wiki?curid=6720,86,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Galayax.txt,Galayax,https://so.wikipedia.org/wiki?curid=41451,51,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Al-Baqara.txt,Al-Baqara,https://so.wikipedia.org/wiki?curid=7432,52,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Tareenada Dilka Amritsar 2018.txt,Tareenada Dilka Amritsar 2018,https://so.wikipedia.org/wiki?curid=27377,435,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Bartire.txt,Bartire,https://so.wikipedia.org/wiki?curid=5101,276,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Daad.txt,Daad,https://so.wikipedia.org/wiki?curid=13385,82,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dhoobada Karinta.txt,Dhoobada Karinta,https://so.wikipedia.org/wiki?curid=24275,250,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Maatar.txt,Maatar,https://so.wikipedia.org/wiki?curid=8358,246,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Qarnigii 33aad miilaadiga ka hor.txt,Qarnigii 33aad miilaadiga ka hor,https://so.wikipedia.org/wiki?curid=41113,33,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Ilbaxaysi.txt,Ilbaxaysi,https://so.wikipedia.org/wiki?curid=12423,185,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
JooE.txt,JooE,https://so.wikipedia.org/wiki?curid=35233,347,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Tzuyu.txt,Tzuyu,https://so.wikipedia.org/wiki?curid=35768,288,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Saacid Muqdisho.txt,Saacid Muqdisho,https://so.wikipedia.org/wiki?curid=40395,504,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Baalcad geesi.txt,Baalcad geesi,https://so.wikipedia.org/wiki?curid=33184,43,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Saliid.txt,Saliid,https://so.wikipedia.org/wiki?curid=12434,140,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Munhwa Broadcasting Corporation.txt,Munhwa Broadcasting Corporation,https://so.wikipedia.org/wiki?curid=31734,21,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kambriyaan.txt,Kambriyaan,https://so.wikipedia.org/wiki?curid=36442,291,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Sydney.txt,Sydney,https://so.wikipedia.org/wiki?curid=7738,508,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Norfund.txt,Norfund,https://so.wikipedia.org/wiki?curid=25456,87,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Shirkad Yellow cab Pizza.txt,Shirkad Yellow cab Pizza,https://so.wikipedia.org/wiki?curid=32093,26,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Filim.txt,Filim,https://so.wikipedia.org/wiki?curid=12199,676,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Foloriin.txt,Foloriin,https://so.wikipedia.org/wiki?curid=12919,240,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Lacey Duvalle.txt,Lacey Duvalle,https://so.wikipedia.org/wiki?curid=15104,108,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Antarktika.txt,Antarktika,https://so.wikipedia.org/wiki?curid=2099,1274,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Jasiira.txt,Jasiira,https://so.wikipedia.org/wiki?curid=6104,210,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Kalifornia.txt,Kalifornia,https://so.wikipedia.org/wiki?curid=5647,381,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Dhaqan.txt,Dhaqan,https://so.wikipedia.org/wiki?curid=5181,276,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Sheekh Samiir al-Mabxuux.txt,Sheekh Samiir al-Mabxuux,https://so.wikipedia.org/wiki?curid=7958,145,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Michel Micombero.txt,Michel Micombero,https://so.wikipedia.org/wiki?curid=36476,106,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Incertae sedis.txt,Incertae sedis,https://so.wikipedia.org/wiki?curid=37154,70,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
EBay.txt,EBay,https://so.wikipedia.org/wiki?curid=23901,214,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Mujamac Umul Qura.txt,Mujamac Umul Qura,https://so.wikipedia.org/wiki?curid=15452,97,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Qurbajoog.txt,Qurbajoog,https://so.wikipedia.org/wiki?curid=19918,152,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Sacdudiin 2aad.txt,Sacdudiin 2aad,https://so.wikipedia.org/wiki?curid=35814,459,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Balidhidin.txt,Balidhidin,https://so.wikipedia.org/wiki?curid=16092,28,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
Isaaqnimo.txt,Isaaqnimo,https://so.wikipedia.org/wiki?curid=27636,35,0,0,/Users/user/data/sowiki-20250901/sowiki_txt
Ashford (cigarette).txt,Ashford (cigarette),https://so.wikipedia.org/wiki?curid=38329,12,0,0,/Users/user/data/sowiki-20250901/sowiki_html_txt
